Name,lat,lon,Routes
Church & Dodge,42.048297463000004,-87.69867363700001,205
North Ave & Major,41.909261245,-87.767804919,72
59th Street & Kilbourn,41.785756196,-87.73529979700001,59
73rd Street & Linder,41.75984835,-87.759270555,54B
Old Orchard Rd & Edens Sb Entrance Ramp,42.062414112,-87.757859164,"54A,205"
63rd Street & New England,41.777416121,-87.793719685,63W
7250 W Cermak,41.850219205,-87.806012094,"21,322"
Cermak & Ridgeland,41.850616915,-87.78371593700001,"21,322"
Lawrence & Delphia,41.966382349,-87.84180735,81W
63rd Street & Kenwood,41.780466425,-87.593199633,63
Grand & Washtenaw,41.893283000000004,-87.694255001,65
71st Street & Washtenaw,41.76453,-87.69067800100001,"67,94"
Golf Road & Lincolnwood,42.05511292,-87.715625387,205
Oakton & Crawford,42.026199,-87.728300999,97
Dempster & Asbury,42.04119673,-87.69032790000001,206
LaSalle & Erie,41.893924359,-87.63248894799999,156
Michigan & Grand,41.891769000000004,-87.624034,"2,3,10,26,143,146,147,148,151,157"
Ashland & 65th Street,41.77575594,-87.66401251799999,9
Fullerton & Riverfront Mall (1800 W),41.925186460999996,-87.672663229,74
Grand & Kedzie,41.898202540999996,-87.706218118,65
Division & Clark,41.903967264,-87.631712835,70
Halsted & 26th Street,41.845236544,-87.64636192100001,8
Laramie & Bloomingdale,41.913066,-87.75569200000001,57
Damen & Madison,41.881212,-87.676558,50
Damen & Schiller,41.907053001,-87.677291,50
Halsted & 34th Street,41.83249098,-87.64605225,8
Halsted & Monroe,41.880379,-87.647245001,8
Ashland & Taylor,41.869544184,-87.666320395,"9,X9"
Kedzie & 31st Street,41.837134615,-87.704733137,52
Cicero & North Ave,41.909449406,-87.74598263600001,54
Cicero & Fullerton,41.924445414000004,-87.746149695,54
Narragansett & Dickens,41.918181661999995,-87.785161175,86
Western & Hubbard,41.889482001,-87.686583,49
Milwaukee & Ainslie,41.968357428000004,-87.761026427,"81W,91"
Austin & Bloomingdale,41.912807,-87.775272,91
Pulaski & 92nd Street,41.726121,-87.721424001,53A
Oak & Church,42.048438915,-87.686632602,93
Marine Drive & Argyle,41.973472001,-87.65114799999999,"136,146,148"
Lake Park & 56th Street,41.793472867,-87.58803992799999,"15,28"
Midway Orange Line Station,41.786431839,-87.738850556,59
Kedzie & 84th Street,41.740755,-87.70221100100001,52A
California & North Shore,42.002937,-87.699703,93
Kedzie & 13th Street,41.864485001,-87.705536,52
Kimball & Ardmore,41.986713,-87.713943999,82
Michigan & Roosevelt,41.867120108,-87.62425898,"1,3,4"
Michigan & 26th Street,41.845464339,-87.623716427,"1,4"
Canal & 26th Street,41.84552648,-87.6384316,44
Ogden & Albany,41.859000157,-87.70280175100001,18
Michigan & 11th Street,41.869091,-87.624278,"1,3,4"
State & 66th Street,41.774723,-87.62533499999999,29
Halsted & 119th Street,41.677610315,-87.642024346,"8A,108"
Michigan & Delaware,41.899345000000004,-87.624246001,"143,146,147,148,151"
Central & Bryn Mawr,41.98275,-87.76842000100001,"85,85A"
Damen & 74th Street,41.759401812,-87.673487971,48
59th Street & Wood,41.786634658000004,-87.669361042,59
Division & Cleaver,41.903297001999995,-87.663612816,70
North Ave & Leavitt,41.910326649,-87.68242156,72
Diversey & Kostner,41.931595,-87.736921001,76
69th Street & Normal,41.768877,-87.637363,67
Kedzie & 42nd Street,41.817062,-87.704222001,52
Chicago & Michigan,41.896660838,-87.624530099,66
95th Street & Wentworth,41.721550160999996,-87.628771676,"N9,95,108,112"
Cermak & California,41.851829374,-87.695605271,21
Division & LaSalle,41.903802717,-87.633144588,70
Lawrence & Menard,41.967625971,-87.772482889,"81W,91"
Jackson & St. Louis,41.877181001,-87.713241,126
Lawndale & 30th Street,41.838758,-87.716999,82
930 E 95th Street,41.721998353000004,-87.600816506,100
111th Street & Hamlin,41.691277,-87.71546,112
6450 W Fullerton,41.923609976,-87.786856953,74
Lake Street & Lombard,41.888027388000005,-87.779872584,86
47th Street & Kolmar,41.807637807,-87.737108103,47
Garfield Green Line Station,41.794387541999996,-87.61832628100001,55
Montrose & Francisco,41.961174633,-87.701022451,78
Lawrence & Cumberland,41.966502034,-87.836295929,81W
North Ave & Bosworth,41.910569795,-87.66628690200001,"N9,72"
111th Street & Washtenaw,41.691653,-87.688636,112
Webster & Orchard,41.921801718000005,-87.646203841,74
63rd Street & Lowe,41.779751503,-87.640464783,63
115th Street & Pulaski,41.68391678,-87.719626858,53A
Irving Park & Paulina,41.954148821,-87.671572508,80
63rd Street & Homan,41.77882,-87.70805,63
Bryn Mawr Red Line Station,41.983604,-87.659126999,84
35th Street & Artesian,41.830207,-87.68640600100001,35
Central Street & Girard (Purple Line),42.064162569000004,-87.685817412,201
95th Street & Indiana,41.721703291,-87.61911155600001,"N5,95,100,115"
26th Street & Spaulding,41.844421999999994,-87.707581,60
Pershing & Giles,41.823754636,-87.61925556799999,"3,39"
Foster & Rockwell,41.975784651,-87.69415289,92
S. Shore Drive & Coles,41.76627335,-87.564176352,"6,26"
E Hyde Park & Drexel,41.802231324,-87.603549858,"2,15"
87th Street & Eberhart,41.736468715,-87.61221000299999,87
79th Street & Hamlin,41.749477766999995,-87.717142022,79
Chicago & Keeler,41.895180186,-87.73103741899999,66
Jackson & Kolmar,41.876857478000005,-87.73934698299999,126
5300 W. Roosevelt,41.865649379000004,-87.757052774,12
63rd Street & Lorel,41.778112523000004,-87.755355645,63W
Foster & Virginia,41.975899789,-87.70292765399999,"92,93"
4630 W Harrison,41.873248636999996,-87.74082430799999,7
74th Street & Aberdeen,41.759698922,-87.651347819,75
Armitage & Karlov,41.917191130999996,-87.72880240799999,73
Jeffery & 85th Street,41.740613957,-87.575837803,15
Damen & 17th Street,41.858421634,-87.676097509,50
Forest Preserve Avenue & Montrose,41.959912617,-87.794300972,78
Cottage Grove & Anthony,41.763605309,-87.60564557,4
11919 S Avenue O,41.678938814,-87.540182865,30
5061 N Pulaski,41.973476976,-87.728266507,53
Austin & Adams,41.877671,-87.774612999,91
Canal & 23rd Place,41.84955024,-87.63854381600001,44
Golf Road & Kedvale,42.055199094,-87.73112048,205
1330 W 76th Street,41.755969891999996,-87.657796295,75
Dempster & Bronx,42.04087391,-87.750471779,"54A,97"
King Drive & 113th Street,41.689027499,-87.61317983299999,"4,111A,115"
Halsted & 126th Street,41.664935,-87.641385001,"8A,108"
Dodge & Church,42.048220464,-87.698829925,"93,206"
Cottage Grove & 105th Street,41.70369159,-87.607247932,"4,115"
7100 S Cicero,41.764106815,-87.741543035,54B
McCormick & Devon,41.997157875999996,-87.711505244,"11,82"
California & Cortland,41.915599,-87.697064,52
111th Street & Harding Terminal,41.691075803000004,-87.719253111,112
Racine & 85th Street,41.739513658,-87.653352073,44
Harrison & Kilbourn,41.873344306,-87.737469459,7
26th Street & Normal,41.845458298000004,-87.639775802,44
Chicago & Hoyne,41.89593758,-87.67991996,66
Belmont & Hamlin,41.939197208,-87.722049945,77
Diversey & Linder,41.931371972,-87.76369627700001,76
75th Street & South Chicago,41.75875426,-87.59639080299999,75
59th Street & Oakley,41.786587362,-87.68098483799999,59
Irving Park & Normandy,41.952845324,-87.793713627,80
North Ave & Kenton,41.909795,-87.740452999,72
Addison & Pittsburgh,41.944807,-87.832845999,152
Western & Berwyn Terminal,41.978517290999996,-87.689520734,"49,X49"
Central Street & Prospect,42.06453,-87.72575999899999,"201,206"
93rd Street & Ellis,41.725719762,-87.599711235,"N5,95"
Irving Park & Oriole,41.952456511,-87.81723077,80
Golf Road & Crawford,42.055164207,-87.7276296,205
106th Street & Avenue M,41.702679574,-87.537819072,"26,100"
47th Street & Karlov,41.807779934,-87.726128284,47
35th Street & Iron,41.830519184,-87.659430161,35
Irving Park & Nordica,41.952697344,-87.80369580899999,80
Illinois (Lower) & Michigan,41.890881051,-87.62432598299999,"29,65"
1916 W 119th Street,41.677500406,-87.668776329,119
79th Street & Marquette Avenue,41.751889494000004,-87.558961646,79
69th Street & Lowe,41.76897043,-87.64007154299999,67
Pershing & Langley,41.823990746,-87.60974641799999,39
Montrose & Lockwood,41.960634766,-87.75975020799999,78
E Hyde Park & Dorchester,41.802468559,-87.59213887799999,"2,15"
Oakton & Kildare,42.026289759,-87.735220504,97
Old Orchard Mall - Bloomingdales,42.060888998,-87.750754622,"54A,97,201,205"
Cicero & State Road,41.759395715,-87.74148399799999,54B
31st Street & Throop,41.838081668,-87.648637294,31
Torrence & 102nd Street,41.710101028000004,-87.559753427,100
Fifth Avenue & Kildare,41.870899873,-87.732700908,7
11100 S Torrence,41.694069966,-87.559595755,71
Laramie & Van Buren,41.874925,-87.754925999,57
Halsted Orange Line Station,41.846879995,-87.64773280600001,8
Milwaukee & Washtenaw,41.921884571,-87.69535369,56
Austin & Belle Plaine,41.954943,-87.776905999,91
S. Shore Drive & 78th Street,41.755059803,-87.551421329,"N5,6,26,71"
Clark & Rosemont,41.996201,-87.670301001,22
Lake Shore & Division,41.903822001,-87.625031,151
Belmont & Western/Clybourn,41.939547466,-87.68848490299999,77
79th Street & Stony Island,41.751564762,-87.58638328200001,79
63rd Street & Yale,41.780002401,-87.63195437899999,63
Chicago & Central Park,41.895540011,-87.71620529399999,66
North Ave & Wood,41.910615897,-87.67246054600001,72
55th Street & Western Avenue,41.793925925,-87.684507869,55
47th Street & Loomis,41.808725514,-87.660097791,47
Armitage & Halsted,41.918232277,-87.648361667,73
Division & Rockwell,41.902995000000004,-87.691688999,70
75th Street & Jeffery,41.758934742,-87.576018544,"N5,75"
Lehigh & Tonty,42.008764,-87.77172799899999,85A
Cottage Grove & 54th Street,41.796766999999996,-87.60634,"2,4"
Pershing & Albany,41.822695237,-87.70183707700001,39
4700 W Grand,41.912927864000004,-87.74326522700001,65
65th Street & Linder,41.774512562,-87.75901430399999,165
Montrose & Francisco,41.961300885,-87.70075516700001,78
Golf Road & Lavergne,42.055452861999996,-87.75129475899999,"54A,97,205"
51st Street & Peoria,41.801628783000005,-87.647630561,51
Lawrence & Marmora,41.967745236999995,-87.774721204,"81W,91"
51st Green Line Station,41.802082648,-87.618559143,15
103rd Street & Wallace,41.707044877,-87.637874939,103
103rd Street & Bell,41.706472857,-87.678308038,103
75th Street & Michigan,41.75837262,-87.62139445,75
79th Street & Paxton,41.751719328,-87.57102219,79
Harlem & Farragut,41.976225,-87.806954,90
North Ave & Oak Park,41.909100812,-87.79449775,72
Grand & Campbell,41.891560355,-87.68951478700001,65
Montrose & Lawndale,41.96110845,-87.720363415,78
1240 E 47th Street,41.809736760999996,-87.595131162,47
Halsted Orange Line Station,41.846739949,-87.647977023,62
59th Street & Homan,41.786238924,-87.708074111,59
63rd Street & Major,41.778074813,-87.764075326,63W
Addison & Kilbourn,41.946278466,-87.73925468700001,152
75th Street & Cregier,41.758893299,-87.581009096,75
Foster & Lockwood,41.975266231,-87.76011037200001,92
100th Street & Clyde,41.713495044,-87.571760759,15
Oakton & Keeler,42.026289092,-87.732860716,97
Grand & Albany,41.897271243,-87.70383501100001,"65,94"
100th Street & Yates,41.713577273,-87.564979621,"J14,15"
Lawrence & Hoyne,41.968796343,-87.681474342,81
5400 W Harrison,41.87295262,-87.759480235,7
Belmont & Mobile,41.938292323,-87.783553991,77
Chicago & Hudson,41.896415891,-87.640217972,66
Touhy & Ionia,42.011914046,-87.77702541,85A
93rd Street & Essex,41.726233001,-87.563356001,"N5,95"
67th Street & Langley,41.773034548000005,-87.608323089,"N5,67"
Irving Park & Ozanam,41.95234492,-87.822115285,80
Edgewater & Clark,41.985839637,-87.66938666200001,50
Lunt & Hamilton,42.008766583,-87.684065036,96
51st Street & Laflin,41.801250608000004,-87.66253107799999,51
Golf Road & Lavergne,42.055210178,-87.75121612299999,"54A,97,205"
Gunnison & Sayre/Nordica,41.968197053000004,-87.80263694799999,81W
75th Street & Prairie,41.758291773,-87.61839087700001,75
111th Street & Perry,41.692466257,-87.625902849,111
Archer & Nottingham,41.791902565,-87.799105161,"62,62H"
Garfield & Peoria,41.793861936,-87.64719660600001,55
Central & Orrington,42.063965838,-87.679624623,201
43rd Street & Calumet (Green Line),41.81655033,-87.618460991,43
Central Street & Ridge,42.064104934,-87.683708574,201
63rd Street & Menard,41.777894603,-87.766697759,63W
130th Street & Indiana,41.659027576,-87.617504594,"34,108"
Wilson & Hazel,41.965400001,-87.652159,78
51st Street & Francisco,41.800877,-87.696431,51
Madison & Aberdeen,41.881608001,-87.65489699999999,20
Oakton & Asbury,42.026485765,-87.69016076,206
Fullerton & Meade,41.923756757,-87.77824857899999,74
Addison Blue Line Station,41.946417301,-87.717524995,152
Central Street & Bennett,42.064376548,-87.710800728,"201,206"
Armitage & Humboldt,41.917391494,-87.70159713299999,73
Addison & Kostner,41.946188794,-87.73730274200001,152
31st Street & Springfield,41.836831206999996,-87.721949077,"35,82"
26th Street & Sacramento,41.844536,-87.700275,60
Cermak & Riverside Drive,41.850524,-87.790826,"21,322"
Cermak & Homan,41.851636361,-87.71024588,21
65th Street & Mayfield,41.774168986999996,-87.769030694,165
63rd Street & Leamington,41.778191755,-87.750866657,63W
47th Street & Kilbourn,41.807657727,-87.735611741,47
71st Street & Greenwood,41.765817,-87.59844,71
Chicago & St. Louis,41.895406052,-87.71398324200001,66
93rd Street & Greenwood,41.725761,-87.59750699899999,"N5,95"
87th Street & Central Park,41.734936177,-87.711770823,87
65th Street & Lavergne,41.774591961999995,-87.74716381200001,165
Roosevelt & Kildare,41.866123043,-87.732357209,12
Sheridan & Broadway,41.952793914000004,-87.650054239,151
63rd Street & Lowe,41.779877896,-87.640807041,63
63rd Street & Langley,41.780289941,-87.60845469,"N4,63"
95th Street & Hoyne,41.720936452,-87.674102213,95
55th Street & Lockwood,41.792788001,-87.75508,"55A,55N"
119th Street & Elizabeth,41.677593177,-87.65271414799999,119
69th Street & Oakley,41.768322,-87.680888,"67,94"
Ridgeland & Erie,41.891789938,-87.78487541,86
Halsted & 97th Street,41.717688001,-87.642985,"8A,108"
California & 70th Street,41.766280521999995,-87.693004175,94
Halsted & Belden,41.923535001,-87.64863199999999,8
Dodge & Davis,42.04692,-87.69893999899999,"93,206"
Harlem & Berwyn,41.977028161999996,-87.806924167,90
Ashland & 73rd Street,41.761201,-87.66356999999999,9
Archer & Long,41.796580221,-87.75741294,"62,62H"
Wallace & 33rd Street,41.834569806,-87.641374625,44
Ewing & 97th Street,41.719451319,-87.535144643,"26,30"
California & Estes,42.01017,-87.699667,"93,96"
Woodlawn & 94th Street,41.723984146,-87.59466690200001,"N5,95"
87th Street & Kimbark,41.736749947,-87.593082524,87
103rd Street & Springfield,41.705845779,-87.718562855,103
65th Street & Mobile,41.773986783000005,-87.77862836700001,165
65th Street & Austin,41.774118063,-87.77150964,165
Addison & Linder,41.945822179000004,-87.76440121200001,152
6201 S Cicero,41.780171703,-87.742153781,"54B,63,63W,165"
Cicero & 49th Street,41.803896948,-87.742903051,"47,54B"
Garfield & Laflin,41.794134917,-87.662376258,55
2701 E 104th Street,41.706333939000004,-87.55907698,71
Irving Park & Oketo,41.952729123000005,-87.812078285,80
119th Street & Page,41.677547742,-87.66504910299999,119
79th Street & Kenton,41.749348706,-87.7363478,79
North Ave & Lockwood,41.909547504,-87.758380611,72
47th Street & Hamlin,41.807996,-87.718489,47
Randolph & Columbus,41.884552000999996,-87.62031400000001,60
93rd Street & Ellis,41.725839621999995,-87.599534901,"N5,95"
132nd Street & Exchange,41.655546016,-87.551787231,30
Fullerton & Surrey Court,41.925326,-87.66027199999999,74
Foster & Paulina,41.97620067,-87.67193428200001,"50,92"
Cicero & Lake (Green Line),41.886913364,-87.74538630299999,54
Kedzie & Lawrence,41.968779602,-87.708398891,"82,93"
Kedzie & Marquette Rd,41.771561878,-87.70283925700001,52A
Illinois & McClurg,41.891002001,-87.61785999899999,"2,29,65,66,124"
Morse & Ashland,42.00776964,-87.67016857700001,96
Lawrence & Ashland,41.968803736,-87.669191933,81
Roosevelt & Keeler,41.866032204,-87.72981933700001,12
79th Street & South Shore,41.751921836,-87.548327872,79
31st Street & Komensky Terminal,41.83672961,-87.725691914,53
Austin & Iowa,41.896481335,-87.775267644,91
Cicero & 51st Street,41.800419253,-87.743122645,"47,54B"
Pulaski & 96th Street,41.718691849,-87.72141196,53A
Central & Prescott,41.99261,-87.765631999,85A
Wallace & Root,41.819077338,-87.64101938700001,44
Archer & Hamlin,41.805102789,-87.71862801200001,62
Roosevelt & State,41.86728699,-87.627110556,"12,18,130,146,192"
Howard & Western,42.019465836,-87.689744336,"97,206"
75th Street & Cottage Grove,41.758510801999996,-87.605623955,75
103rd Street & Prospect,41.706654551,-87.66220164399999,103
Diversey & Central Park,41.931842651,-87.71727675700001,76
47th Street & Kostner,41.807671746,-87.733456501,47
16th Street & Keeler,41.858740811,-87.729936951,18
Irving Park & Kedzie,41.953825479,-87.70763181,80
Jackson & Morgan,41.877806981999996,-87.651698685,126
Lawrence & Keeler,41.968095591,-87.733061298,81
Foster & Kedzie,41.975681431,-87.70886636899999,92
Jackson & Kostner,41.876914972,-87.73515882299999,126
59th Street & State,41.787300995,-87.625685124,59
Division & Clark (Red Line),41.903839020999996,-87.631221291,"36,70"
Belmont & Broadway,41.939990793,-87.64405969200001,"77,151,156"
Taylor & Damen,41.86903288,-87.67648099600001,12
Sheridan & Buena,41.958202003000004,-87.654723728,151
Madison & Austin Terminal,41.880313,-87.774042999,20
Ashland & 87th Street,41.735482663,-87.663204326,"9,X9"
Cicero & Addison,41.946230825,-87.74718328600001,54
Northwest Hwy & Devon,41.99759215,-87.80771624799999,68
Central & Corcoran,41.886986946,-87.765196462,85
Roosevelt & Washtenaw,41.866475,-87.693527,12
Church & Ridge,42.048446346999995,-87.68863450200001,205
Irving Park & Plainfield,41.952020276999995,-87.834384974,80
Addison & Albany,41.946588325,-87.70547852,152
Irving Park & Tripp,41.953469229,-87.73412652399999,"54A,80"
Golf Road & Springfield,42.05517523,-87.725226349,205
59th Street & Kildare,41.785783444,-87.730375105,59
Halsted & 29th Street,41.841876606,-87.64628081,8
Wentworth & 26th Street,41.845216021,-87.631913148,24
Chicago & State (Red Line),41.896613508,-87.62791643799999,66
Mies Van Der Rohe & Pearson,41.897480738,-87.621778757,"10,125,157"
Clark & Addison,41.946945146,-87.656419175,22
Archer & Menard,41.794903921,-87.76708395700001,"62,62H"
95th Street & Emerald,41.721370997,-87.642098841,"N9,95,108,112"
Halsted & 95th Street,41.721773529000004,-87.643088489,"8A,108"
Exchange & 74th Place,41.759873168,-87.560692282,71
75th Street & Colfax,41.75911258,-87.561482895,"N5,75"
75th Street & Colfax,41.758992539,-87.561307014,"N5,75"
31st Street & Wells,41.838277528,-87.63270637299999,31
31st Street & Wells,41.838127455,-87.633037664,31
31st Street & Morgan,41.838023848,-87.65123112799999,31
Clark & Huron,41.894729035,-87.631287789,22
31st Street & Lock,41.83798903,-87.659160949,31
Archer & Lock,41.840090643,-87.661389724,"31,62"
33rd Place & Rhodes,41.833672827,-87.61538803799999,31
State & 35th Street,41.831174465,-87.626416485,31
31st Street & Michigan,41.838408049,-87.623577529,31
State & 31st Street,41.838118256,-87.626831224,31
31st Street & Rhodes,41.838413465,-87.61361131,31
31st Street & Michigan,41.838286685,-87.62311912700001,31
Halsted & Dickens,41.920172097,-87.64847572299999,8
Cottage Grove & 115th Street,41.685588,-87.6115,"4,111A,115"
Ridge & Ardmore,41.988326425,-87.667624887,84
31st Street & Union,41.838007618,-87.643697073,31
31st Street & Canal,41.838107088,-87.63760399799999,31
31st Street & Wallace,41.838158725999996,-87.641634866,31
Cottage Grove & 61st Street,41.784298596,-87.605907014,4
31st Street & Union,41.838124347,-87.64414289700001,31
47th Street & Ashland,41.8086689,-87.665228785,47
47th Street & Ashland,41.808537953000005,-87.664671405,47
Kimball & Wrightwood,41.928125389,-87.712281908,82
Kimball & Palmer,41.921195209000004,-87.711920498,82
Belmont & Long,41.938580874,-87.761355008,77
Belmont & Wolcott,41.939548098,-87.67564087299999,77
93rd Street & Cregier,41.726096548,-87.58019507600001,"N5,95"
Jackson & Leamington,41.876728576,-87.753535284,126
9700 S Cottage Grove,41.718342783000004,-87.603953603,"4,115"
Halsted & 42nd Street,41.817443,-87.64566399899999,"8,44"
Commercial & 89th Street,41.73394601,-87.551269261,"N5,26,71,87"
Kimball & Ainslie,41.970134,-87.713342,82
Cicero & Iowa,41.896770000000004,-87.745765,54
Austin & School,41.940176001,-87.776205999,91
Clark & Berwyn,41.977943473,-87.66813980399999,22
Homan & Arthington,41.869908,-87.71058599999999,82
Michigan & 120th Street,41.676126062,-87.620364915,34
Ridge & Mulford,42.023585161999996,-87.68517814200001,"201,206"
Sheridan & Noyes,42.058239338,-87.676926475,201
Asbury & Mulford,42.02337423,-87.69000547799999,206
9030 S Halsted,41.729668,-87.64331999999999,8A
Laramie & Iowa,41.896665999999996,-87.755561999,57
Vincennes & 97th Street,41.717444573,-87.65198458200001,112
Kimball & Wabansia,41.911960001,-87.71180799999999,82
Cicero & 53rd Street,41.797055217,-87.743006645,"47,54B,62,62H"
Cortland & Paulina,41.916020189,-87.670054168,73
North Ave & Wolcott,41.910463659,-87.67513397299999,72
83rd Street & Coles,41.744628722,-87.54912701399999,"N5,26,71"
Irving Park & Avondale,41.953506406,-87.73151277299999,54A
Garfield & Lowe,41.793963202,-87.64105010799999,55
Michigan & 116th Street,41.682460466,-87.620563625,"34,119"
59th Street & Paulina,41.786651178,-87.666929161,59
Austin & West End/Randolph,41.884075855999995,-87.774674619,91
Racine & 54th Street,41.795805,-87.654791,44
Narragansett & Montrose,41.960519525,-87.786707056,86
Dodge & Emerson,42.051994325,-87.698766577,"93,206"
Ridge & Hull Terrace,42.02447143,-87.685041988,"201,206"
State & 88th Street,41.734419639,-87.624027985,29
Clark & Hollywood,41.985357218000004,-87.669079952,22
Central & Huron,41.892838001,-87.765244,85
Kedzie & 78th Street,41.751569623,-87.70234774299999,52A
Central & Louise,41.994278001,-87.764811,85A
Kedzie & 46th Street,41.809823857,-87.70395309999999,52
Pulaski & 96th Street,41.718707517,-87.721162256,53A
63rd Street & Archer Terminal,41.776958427,-87.81455418600001,"62H,63W"
Narragansett & Cortland,41.916211475,-87.785015829,86
12100 S Halsted,41.674000155,-87.641630222,"8A,108"
Halsted & 92nd Street,41.726850001,-87.64323500100001,8A
Central & Lovejoy,41.978388036,-87.76847222,"85,85A"
36th Street & Sacramento,41.828107001,-87.699758999,35
103rd Street & Sacramento,41.706158889,-87.696833634,103
Emerson & Hartrey,42.052053377,-87.70338993,205
North Ave & Sayre,41.909058204000004,-87.80012693799999,72
Harlem & Ainslie,41.969085291,-87.807197485,90
Ridge & Lake,42.044295714,-87.68863381799999,201
Damen & 85th Street,41.739346379000004,-87.67293485299999,48
Nagle & Narragansett/Sunnyside,41.963320763,-87.787168129,86
Gale & Higgins,41.969737904,-87.765050039,"85,88"
Milwaukee & Oakley/Moffat,41.915163766999996,-87.68509156399999,56
Racine & 66th Street,41.774166109,-87.65441554899999,44
Pulaski & Barry,41.93736614,-87.72722665200001,53
75th Street & Drexel,41.758520989000004,-87.603048421,75
Narragansett & 63rd Place Terminal,41.776559922,-87.781589923,55N
61st Street & Ingleside,41.784028209,-87.602874162,59
Sheridan & Birchwood,42.018022825,-87.665513054,147
Union Station Transit Center,41.877845834,-87.639878917,"28,124"
Union Station Transit Center,41.877745401,-87.639869424,151
Union Station Transit Center,41.877647077,-87.639851725,156
130th Street & Daniel Drive,41.659019265,-87.61519997100001,"34,108"
119th Street & Perry,41.677941715,-87.62524001799999,119
55th Street & Long,41.79275,-87.75752299999999,"55A,55N"
63rd Street & Springfield,41.778637194,-87.72010306600001,63
Lawrence & Kenton,41.968024,-87.742962,81
47th Street & Throop,41.80863283,-87.657783704,47
Clark & Ainslie,41.971777,-87.66775600000001,22
2800 S King Drive,41.84335,-87.61713,3
Yates & 72nd Street,41.764265,-87.566417999,71
California & 16th Street,41.859051541,-87.695578217,94
2500 N Narragansett,41.925858005,-87.78559993100001,86
Milwaukee & Tripp,41.944702348,-87.73313557700001,56
Hegewisch Metra Station,41.645826770999996,-87.54267437,30
Talcott & Canfield,41.993328999999996,-87.821923,88
Archer & Laramie,41.797082187,-87.752842675,"62,62H"
California & 36th Place,41.827399000999996,-87.69480299899999,"35,94"
Central & Leonard,41.987272999999995,-87.76832899899999,85A
Clark & Delaware,41.899361,-87.63138599999999,22
Jeffery & 78th Street,41.753217,-87.57606699899999,15
Lehigh & Greenleaf,42.009494000000004,-87.772119999,85A
Caldwell & Keota,42.000128000000004,-87.77271899899999,85A
Ridge & Monroe,42.030914059000004,-87.686257341,"201,206"
California & 46th Street,41.810188000000004,-87.694315001,94
Pulaski & 33rd Street,41.833338001,-87.72433599899999,53A
12800 S Avenue O,41.664244719,-87.53978978200001,30
Chicago Avenue & Main (Purple Line),42.034026074,-87.679442723,205
Pulaski & Main (8800 South),41.732649619,-87.721704494,53A
Sheridan & Sunnyside,41.963777,-87.654687001,151
Orleans & Hill,41.901957,-87.637297,37
Pulaski & 104th Street,41.703925234,-87.720632116,53A
Division & Paulina,41.903212685,-87.670055226,70
87th Street & Manistee,41.737275,-87.55712800100001,87
69th Street & Wood,41.768428953000004,-87.66886211200001,67
Diversey & Oakley,41.932172146,-87.685514849,76
S. Shore Drive & 75th Street,41.760383055,-87.55705362200001,"6,26"
Western & Leland (Brown Line),41.966610201,-87.68898665299999,"49,X49"
Cicero & Grace,41.949834718000005,-87.747328504,54
Ashland & 37th Street,41.826703869,-87.66560825100001,9
Ashland & 46th Street,41.810514602,-87.66515161,9
State & 16th Street,41.859972041,-87.62739577200001,"29,62"
Harrison & Paulina,41.87421,-87.668970001,"126, 755"
75th Street & St. Lawrence,41.758555111,-87.610142179,75
87th Street & State,41.736424339,-87.624024869,87
79th Street & Vincennes,41.750852001,-87.633955,"8A,24,79"
Fullerton & Melvina,41.923817297,-87.780550225,74
59th Street & Wood,41.786744939,-87.66910296299999,59
115th Street & Racine,41.685033927,-87.65182767799999,115
Pershing & Union,41.82356117,-87.643765803,39
Van Buren & Ashland,41.876409475,-87.666470865,126
Fulton & Desplaines,41.886844001,-87.64408399999999,56
North Ave & Hamlin,41.910096524000004,-87.721253131,72
Division & Elston,41.903575463,-87.658939312,70
Diversey & Oak Park,41.930936121,-87.79533937,76
111th Street & State,41.692657443,-87.62300112,111
Fullerton & Damen,41.925109015,-87.67817102299999,74
North Ave & Milwaukee/Damen (Blue Line),41.910544298000005,-87.678109006,72
Chicago & Homan,41.895580558,-87.71181565200001,66
Grand & Oakley,41.890774295,-87.68412950700001,65
63rd Street & Sacramento,41.779122755,-87.69818544,63
Division & Central Park,41.902848852,-87.716348188,70
Van Buren & Franklin,41.876874816,-87.635480625,37
Fullerton & Laramie,41.924186793000004,-87.75593860200001,74
Harrison & Jefferson,41.874428,-87.642246,"7,36,60"
North Ave & Menard,41.909426049000004,-87.770103694,72
Armitage & Milwaukee,41.917628567,-87.68849019700001,73
79th Street & Colfax,41.75185245,-87.561285898,79
Chicago & Damen,41.895983008,-87.67731636399999,66
Kedzie & Washington,41.882708127,-87.706075394,52
Halsted & Erie,41.893592176999995,-87.64760453299999,8
47th Street & Wolcott,41.80858031,-87.67205728799999,47
Howard & Elmwood,42.019549758000004,-87.6826949,"97,201,206"
Fullerton & Tripp,41.924527535,-87.732807971,74
300 E 111th Street,41.69274668,-87.615877954,111
16th Street & Kildare,41.85882736,-87.73217008299999,18
16th Street & Lawndale,41.859010565,-87.717534428,18
87th Street & East End,41.737023,-87.582553,87
Lawrence & Olcott,41.967182781999995,-87.81436967399999,81W
Diversey & Newland,41.930868965,-87.79905101799999,76
LaSalle & Wacker/Lake,41.886301892,-87.63229959200001,"134,135,136,156"
Kimball & Berwyn,41.977439000000004,-87.713521999,82
